Duke University Press - Ebooks (COPPUL),EBRARY_E_DUKE_BOOKS_SCHOLARLY_COLLECTION_2008 ,ebrary e-Duke Books Scholarly Collection 2008,Duke University Press Ebooks,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Duke_University_Press_ebooks" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - Ebooks (COPPUL),EBRARY_E_DUKE_BOOKS_SCHOLARLY_COLLECTION_2009 ,ebrary e-Duke Books Scholarly Collection 2009 ,Duke University Press Ebooks,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Duke_University_Press_ebooks" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - Ebooks (COPPUL),EBRARY_E_DUKE_BOOKS_SCHOLARLY_COLLECTION_2010,ebrary e-Duke Books Scholarly Collection 2010,Duke University Press Ebooks,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Duke_University_Press_ebooks" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - Ebooks (COPPUL),EBRARY_E_DUKE_BOOKS_SCHOLARLY_COLLECTION_2011,ebrary e-Duke Books Scholarly Collection 2011,Duke University Press Ebooks,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Duke_University_Press_ebooks" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - Ebooks (COPPUL),E_DUKE_2012_BOOKS,eDuke 2012 Books,Duke University Press Ebooks,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Duke_University_Press_ebooks" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - Ebooks (COPPUL),E_DUKE_2013_BOOKS,eDuke 2013 Books,Duke University Press Ebooks,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Duke_University_Press_ebooks" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - Ebooks (COPPUL),E_DUKE_2014_BOOKS,eDuke 2014 Books,Duke University Press Ebooks,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Duke_University_Press_ebooks" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - Ebooks (COPPUL),E_DUKE_2015_BOOKS,eDuke 2015 Books,Duke University Press Ebooks,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Duke_University_Press_ebooks" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - Ebooks (COPPUL),EBRARY_E_DUKE_BOOKS_SCHOLARLY_COLLECTION_BACK_LIST ,ebrary e-Duke Books Scholarly Collection Back List ,Duke University Press Ebooks,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Duke_University_Press_ebooks" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - ejournals (COPPUL),HIGHWIRE_PRESS_DUKE_UNIVERSITY_PRESS,Highwire Press Duke University Press,Duke University Press,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Duke_University_Press" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - Euclid Prime (COPPUL),PROJECT_EUCLID_COMPLETE,Project Euclid Complete,Project Euclid,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Project_Euclid" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - Euclid Prime (COPPUL),PROJECT_EUCLID_OPEN_ACCESS_CONFERENCE_PROCEEDINGS_FREE,Project Euclid Open Access Conference Proceedings,Project Euclid,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Project_Euclid" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Duke University Press - Euclid Prime (COPPUL),PROJECT_EUCLID_OPEN_ACCESS_JOURNALS_FREE,Project Euclid Open Access Journals,Project Euclid,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=Project_Euclid" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

East View - Pravda,,,,
East View - Pravda,,,,
East View - Shen Bao,,,,
East View,EAST_VIEW_RU_INDIVIDUAL_TITLES_UDB_IND,East View Russia Individual Titles (UDB-IND) ,East View Publications,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=East_View_Publications" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

East View,EAST_VIEW_RU_RUSSIAN_NATION_BIB_UDB_BIB,East View Russian National Bibliography (UDB-BIB) ,East View Publications,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=East_View_Publications" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

East View,EAST_VIEW_RU_SOC_SCI_HUMAN_UDB_EDU,East View Russia Social Sciences and Humanities Journals (UDB-EDU) ,East View Publications,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=East_View_Publications" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

East View Publications,EAST_VIEW_UKRAINIAN_PUBLICATIONS_UDB_UKR,East View Ukrainian Publications ,East View Publications,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=East_View_Publications" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

East View Publications - Current Digest of the Post-Soviet Press,,,,
Eastview - China Academic Journals,CHINA_ACADEMIC_JOURNALS_COMPLETE,TKN East View China Academic Journals Complete,China Academic Journals,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=China_Academic_Journals" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Eastview - China Academic Journals,CHINA_ACADEMIC_JOURNALS_F,TKN East View China Academic Journals Literature, History, Philosophy",China Academic Journals,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=China_Academic_Journals" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebrary (COPPUL),,,,
Ebrary (UofA),,,,
Ebscohost - COPPUL,EBSCOHOST_AMERICA_HISTORY_AND_LIFE_WITH_FULL_TEXT ,EBSCOhost America History and Life with Full Text ,EBSCO,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_coppul" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - COPPUL,EBSCOHOST_ECONLIT_WITH_FULL_TEXT,EBSCOhost Econlit with Full Text,EBSCO,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_coppul" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - COPPUL,EBSCOHOST_HISTORICAL_ABSTRACTS_WITH_FULL_TEXT,EBSCOhost Historical Abstracts with Full Text,EBSCO,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_coppul" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL eContent (Academic Complete),,,,
Ebscohost - TAL Universal Core,EBSCOHOST_ALT_HEALTHWATCH ,Alt HealthWatch ,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_ART_FULL_TEXT_WILSON,EBSCOhost Art Full Text,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_CANADIAN_REFERENCE_CENTRE ,Canadian Reference Centre ,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_COMM_MASS_MEDIA_COMPLETE,Communication & Mass Media Complete,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_EDUCATION_RESEARCH_COMPLETE ,Education Research Complete ,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_ENVIRONMENT_COMPLETE ,EBSCOhost Environment Complete ,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_FILM_TELEVISION_LITERATURE_INDEX_WITH_FULL_TEXT,EBSCOhost Film and Television Literature Index with Full Text,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_HEALTH_SOURCE_CONSUMER_EDITION ,Health Source Consumer Edition ,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_HOSPITALITY_TOURISM_COMPLETE,EBSCOhost Hospitality & Tourism Complete,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_INTER_BIBLIOGRAPHY_THEATRE_DAN ,International Bibliography of Theatre & Dance with Full Text ,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_LEGAL_SOURCE,EBSCOhost Legal Source,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_LIBRARY_AND_INFORMATION_SCIENCE_SOURCE,EBSCOhost Library & Information Science Source,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_MASTERFILE_PREMIER ,MasterFILE Premier ,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_RELIGION_AND_PHILOSOPHY_COLLEC,EBSCOhost Religion and Philosophy Collection,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_SCIENCE_REFERENCE_CENTER,EBSCOhost Science Reference Center,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - TAL Universal Core,EBSCOHOST_SPORTDISCUS_WITH_FULL_TEXT ,SPORTDiscus with Full Text ,Ebscohost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_tal" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_ACADEMIC_COLLECTION_WORLDWIDE,EBSCOhost Academic Collection - World Wide,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_AMERICAN_ANTIQUARIAN_SOCIETY_HISTORICAL_PERIODICALS_COLLECTION_I,EBSCOhost American Antiquarian Society Historical Periodicals Collection: Series 1,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_AMERICAN_ANTIQUARIAN_SOCIETY_HISTORICAL_PERIODICALS_COLLECTION_II,EBSCOhost American Antiquarian Society Historical Periodicals Collection: Series 2,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_AMERICAN_ANTIQUARIAN_SOCIETY_HISTORICAL_PERIODICALS_COLLECTION_III,EBSCOhost American Antiquarian Society Historical Periodicals Collection: Series 3,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_AMERICAN_ANTIQUARIAN_SOCIETY_HISTORICAL_PERIODICALS_COLLECTION_IV,EBSCOhost American Antiquarian Society Historical Periodicals Collection: Series 4,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_AMERICAN_ANTIQUARIAN_SOCIETY_HISTORICAL_PERIODICALS_COLLECTION_V,EBSCOhost American Antiquarian Society Historical Periodicals Series: 5,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_ATLA_HISTORICAL_MONOGRAPHS_COLLECTION_SERIES_1,EBSCOhost ATLA Historical Monographs Collection Series 1,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_ATLA_HISTORICAL_MONOGRAPHS_COLLECTION_SERIES_2,EBSCOhost ATLA Historical Monographs Collection Series 2,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_BLOOMBERG_BUSINESSWEEK_ARCHIVE_LCL,EBSCOhost Bloomberg Businessweek Archive,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_FORBES_ARCHIVE_LCL,EBSCOhost Forbes Archive,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_GREENFILE ,EBSCOhost GreenFile ,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_HEALTH_POLICY_REFERENCE_CENTER,EBSCOhost Health Policy Reference Center,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_HUMANITIES_INTL_COMPLETE ,Humanities International Complete ,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>

Ebscohost - UofA,EBSCOHOST_LGBT_LIFE_PLUS_FT ,LGBT Life Plus Full Text ,EBSCOhost,<iframe src="http://tal.scholarsportal.info/alberta/sfx/?tag=ebsco_ua" width="100%" height="40" align="middle" frameborder="0" scrolling="no"><p>Your browser does not support iframes.</p></iframe>
